Date,Open,High,Low,Close,Volume,Adj Close
2016-02-26,68.20,69.90,66.25,69.45,1248100,69.0086
2016-02-25,67.10,68.00,66.50,67.20,856400,66.7729
2016-02-24,68.05,68.45,66.00,66.40,958500,65.978
2016-02-23,70.00,71.80,67.80,68.45,1689300,68.015
2016-02-22,69.90,70.50,68.85,69.50,751400,69.0583
2016-02-19,68.50,69.90,67.50,69.10,1019400,68.6608
2016-02-18,67.60,70.05,67.30,68.90,2098900,68.4621
2016-02-17,65.00,66.35,61.65,65.95,1408800,65.5309
2016-02-16,68.20,68.60,64.55,64.90,1476100,64.4875
2016-02-15,63.00,68.40,62.45,66.85,1807000,66.4251
2016-02-12,65.00,66.00,58.85,61.00,2238100,60.6123
2016-02-11,67.80,67.80,63.00,63.65,1755400,63.2455
2016-02-10,70.10,70.60,65.10,67.00,2109400,66.5742
2016-02-09,68.65,70.80,67.60,69.95,2168800,69.5054
2016-02-08,71.55,71.95,69.40,69.70,906500,69.257
2016-02-05,69.00,72.10,68.80,71.35,1797800,70.8965
2016-02-04,67.95,70.40,67.20,68.65,1253400,68.2137
2016-02-03,67.90,68.00,66.35,66.65,1287200,66.2264
2016-02-02,72.00,72.00,68.25,68.60,1364200,68.164
2016-02-01,70.55,71.60,70.35,71.10,943600,70.6481
2016-01-29,70.00,71.20,68.85,70.55,1437600,70.1016
2016-01-28,71.40,71.45,69.30,69.75,834000,69.3067
2016-01-27,72.50,72.60,71.00,71.25,729200,70.7972
2016-01-26,72.05,72.05,72.05,72.05,000,71.5921
2016-01-25,72.95,73.50,71.85,72.05,776000,71.5921
2016-01-22,69.30,72.95,69.30,72.35,1344600,71.8902
2016-01-21,69.00,69.35,66.80,68.30,1570000,67.8659
2016-01-20,71.00,71.25,66.50,67.70,1603900,67.2697
2016-01-19,71.70,73.85,71.00,71.80,914500,71.3437
2016-01-18,71.00,73.40,70.00,71.20,1410800,70.7475
2016-01-15,75.75,75.75,71.40,71.90,945200,71.4431
2016-01-14,75.80,76.05,73.45,74.65,1177300,74.1756
2016-01-13,76.25,77.50,74.45,76.90,1229400,76.4113
2016-01-12,78.60,78.60,75.05,75.50,1266200,75.0202
2016-01-11,76.00,78.45,74.35,77.85,2079400,77.3552
2016-01-08,78.00,78.20,75.35,76.90,3442300,76.4113
2016-01-07,78.55,79.25,76.30,76.70,1558200,76.2125
2016-01-06,82.90,82.90,79.85,80.50,927100,79.9884
2016-01-05,82.45,83.95,80.70,82.80,1544200,82.2738
2016-01-04,85.00,85.80,80.40,80.85,1469900,80.3362
2016-01-01,85.00,85.15,84.10,84.85,393300,84.3108
2015-12-31,85.20,85.25,83.25,84.75,666400,84.2114
2015-12-30,85.00,85.75,84.15,84.60,529100,84.0623
2015-12-29,85.05,85.50,83.80,84.35,423700,83.8139
2015-12-28,86.00,86.00,84.25,84.85,773900,84.3108
2015-12-25,85.10,85.10,85.10,85.10,000,84.5592
2015-12-24,84.60,85.45,83.85,85.10,1270500,84.5592
2015-12-23,80.75,84.35,80.40,83.95,1861300,83.4165
2015-12-22,81.20,81.70,79.20,79.50,1395200,78.9948
2015-12-21,80.50,81.75,80.35,81.20,1131800,80.6839
2015-12-18,81.45,82.00,79.55,79.90,979700,79.3922
2015-12-17,78.90,81.65,78.70,81.25,1615200,80.7336
2015-12-16,78.80,80.20,78.25,78.55,822600,78.0508
2015-12-15,79.45,79.45,77.30,78.80,747900,78.2992
2015-12-14,76.70,78.90,75.80,78.60,1340200,78.1005
2015-12-11,75.90,77.15,74.90,76.30,1009000,75.8151
2015-12-10,74.85,76.50,74.55,75.75,1057900,75.2686
2015-12-09,75.00,75.55,73.05,73.75,1125000,73.2813
2015-12-08,78.05,78.70,75.65,75.90,986800,75.4176
2015-12-07,80.00,80.60,79.00,79.35,819100,78.8457
2015-12-04,79.10,80.10,78.35,79.10,1043600,78.5973
2015-12-03,79.50,81.60,78.60,79.25,1414700,78.7463
2015-12-02,80.00,81.20,79.90,80.35,1242600,79.8394
2015-12-01,78.00,79.75,77.70,79.55,1412000,79.0444
2015-11-30,77.50,77.90,76.55,77.05,829900,76.5603
2015-11-27,75.15,79.05,75.15,77.50,2336700,77.0075
2015-11-26,74.00,75.40,73.85,75.05,1189000,74.573
2015-11-25,73.75,73.75,73.75,73.75,000,73.2813
2015-11-24,73.75,74.60,73.30,73.75,1224500,73.2813
2015-11-23,77.00,77.20,73.80,74.35,1680700,73.8775
2015-11-20,78.50,79.40,77.00,77.30,1796200,76.8087
2015-11-19,77.50,78.95,75.55,78.50,2122500,78.0011
2015-11-18,80.50,81.25,76.40,76.70,6893200,76.2125
2015-11-17,79.50,82.45,79.30,80.80,1535300,80.2865
2015-11-16,77.00,79.40,76.40,79.10,1292000,78.5973
2015-11-13,79.00,80.20,77.25,77.60,1460200,77.1068
2015-11-12,79.45,79.45,79.45,79.45,000,78.9451
2015-11-11,79.45,79.45,79.45,79.45,000,78.9451
2015-11-10,78.25,82.80,77.20,79.45,3374600,78.9451
2015-11-09,78.50,80.75,78.10,79.80,1040200,79.2929
2015-11-06,80.80,82.10,79.95,80.90,916800,80.3859
2015-11-05,82.00,82.40,80.60,81.05,826500,80.5349
2015-11-04,83.50,83.80,81.60,81.85,872900,81.3298
2015-11-03,82.00,84.35,81.65,82.25,1194500,81.7273
2015-11-02,84.50,84.50,80.10,80.95,1006900,80.4355
2015-10-30,83.50,86.90,83.15,84.05,1456600,83.5158
2015-10-29,85.40,85.40,83.00,83.20,714100,82.6712
2015-10-28,84.70,85.20,84.05,84.35,661700,83.8139
2015-10-27,85.40,86.10,83.35,84.40,1195900,83.8636
2015-10-26,85.90,86.85,84.95,85.40,1112700,84.8573
2015-10-23,86.85,87.30,84.60,85.15,1089000,84.6088
2015-10-22,85.50,85.50,85.50,85.50,000,84.9566
2015-10-21,84.60,86.65,84.40,85.50,1181300,84.9566
2015-10-20,86.90,86.90,84.05,84.40,1245200,83.8636
2015-10-19,88.95,88.95,86.05,86.45,1200600,85.9006
2015-10-16,88.50,89.40,86.00,87.60,1740400,87.0433
2015-10-15,89.15,91.45,86.50,87.95,2409300,87.391
2015-10-14,85.25,90.75,85.10,88.70,2132500,88.1363
2015-10-13,82.70,86.50,82.10,86.00,2298500,85.4534
2015-10-12,84.55,92.65,84.50,88.65,4305300,88.0866
2015-10-09,82.65,85.45,82.65,83.65,2437000,83.1184
2015-10-08,82.00,84.40,80.10,82.10,2816100,81.5782
2015-10-07,75.00,83.20,74.40,81.90,2668600,81.3795
2015-10-06,74.85,75.50,73.55,74.70,1105700,74.2253
2015-10-05,71.35,74.40,71.30,74.05,1504800,73.5794
2015-10-02,70.70,70.70,70.70,70.70,000,70.2507
2015-10-01,71.40,72.10,70.25,70.70,1015100,70.2507
2015-09-30,69.30,71.00,69.15,70.65,1136200,70.201
2015-09-29,70.00,70.00,67.55,68.15,1635700,67.7169
