Date,Open,High,Low,Close,Volume,Adj Close
2016-02-05,419.00,443.40,413.10,437.50,1186600,431.27
2016-02-04,441.00,443.80,401.40,409.85,964400,404.02
2016-02-03,441.50,448.00,431.25,435.30,597600,429.10
2016-02-02,461.20,471.00,445.10,449.30,641600,442.91
2016-02-01,473.00,474.60,456.75,460.65,526500,454.09
2016-01-29,459.00,477.40,452.90,469.65,887100,462.97
2016-01-28,455.60,463.70,447.85,456.80,652500,450.30
2016-01-27,440.00,454.50,435.50,452.30,925800,445.86
2016-01-26,437.85,437.85,437.85,437.85,000,431.62
2016-01-25,462.50,465.50,434.30,437.85,641000,431.62
2016-01-22,468.95,469.95,451.75,459.50,881700,452.96
2016-01-21,465.50,470.00,446.25,456.35,1104700,449.85
2016-01-20,466.00,466.00,436.45,454.75,1194500,448.28
2016-01-19,480.00,488.80,461.50,474.35,1174300,467.60
2016-01-18,489.05,506.50,464.90,471.00,1154700,464.30
2016-01-15,539.60,553.35,482.30,493.25,1146200,486.23
2016-01-14,532.00,541.90,518.05,532.20,793000,524.63
2016-01-13,582.90,582.90,525.10,544.65,1303900,536.90
2016-01-12,587.80,590.30,563.05,572.50,700100,564.35
2016-01-11,581.40,592.70,574.00,583.65,868900,575.34
2016-01-08,572.00,589.70,572.00,581.70,748900,573.42
2016-01-07,580.00,584.90,560.55,564.85,880000,556.81
2016-01-06,614.00,615.00,588.90,592.25,1099500,583.82
2016-01-05,605.00,622.05,599.35,612.95,1548400,604.23
2016-01-04,590.20,605.00,576.00,600.00,1748700,591.46
2016-01-01,544.45,595.65,542.15,591.45,1696500,583.03
2015-12-31,515.00,548.20,513.60,542.65,936200,534.93
2015-12-30,512.00,517.00,505.20,514.80,573200,507.47
2015-12-29,493.30,511.70,493.30,507.80,801000,500.57
2015-12-28,494.90,502.50,488.10,491.05,505800,484.06
2015-12-25,493.05,493.05,493.05,493.05,000,486.03
2015-12-24,462.80,496.00,462.40,493.05,1454300,486.03
2015-12-23,456.80,461.00,453.05,457.85,237700,451.33
2015-12-22,457.20,462.85,450.65,452.15,346800,445.71
2015-12-21,448.50,456.30,446.55,454.10,325400,447.64
2015-12-18,439.10,453.50,437.65,449.90,452300,443.50
2015-12-17,441.00,443.20,432.80,441.85,353100,435.56
2015-12-16,427.00,443.80,424.40,436.85,489000,430.63
2015-12-15,421.00,427.60,418.70,423.20,184500,417.18
2015-12-14,418.00,424.50,414.65,420.20,296400,414.22
2015-12-11,438.10,439.35,417.45,420.10,390300,414.12
2015-12-10,425.25,437.70,420.00,435.15,335500,428.96
2015-12-09,430.00,434.75,418.80,422.90,519100,416.88
2015-12-08,443.05,450.70,427.60,430.25,248500,424.13
2015-12-07,452.30,455.50,444.85,449.70,322500,443.30
2015-12-04,455.90,464.35,445.40,448.15,472300,441.77
2015-12-03,444.95,463.80,442.50,456.65,462700,450.15
2015-12-02,448.10,452.90,440.05,445.70,241300,439.36
2015-12-01,453.20,455.50,445.60,449.05,309600,442.66
2015-11-30,431.50,455.35,427.50,452.25,523800,445.81
2015-11-27,432.80,441.00,428.00,432.20,355900,426.05
2015-11-26,418.05,434.50,418.05,432.60,375900,426.44
2015-11-25,418.80,418.80,418.80,418.80,000,412.84
2015-11-24,416.10,424.25,413.10,418.80,345800,412.84
2015-11-23,421.00,421.35,413.60,416.80,259400,410.87
2015-11-20,414.00,427.40,407.50,417.80,524100,411.85
2015-11-19,406.50,411.85,401.75,410.50,258300,404.66
2015-11-18,412.10,421.00,402.80,405.40,1335000,399.63
2015-11-17,421.40,422.00,407.75,415.45,415000,409.54
2015-11-16,391.00,419.35,391.00,417.05,663900,411.11
2015-11-13,383.00,408.20,381.00,394.05,742300,388.44
2015-11-12,380.35,380.35,380.35,380.35,000,374.94
2015-11-11,380.35,380.35,380.35,380.35,000,374.94
2015-11-10,396.00,398.70,379.30,380.35,277500,374.94
2015-11-09,379.00,398.70,372.60,395.95,286200,390.31
2015-11-06,400.05,402.25,382.55,386.20,315300,380.70
2015-11-05,400.00,403.30,395.30,397.95,344600,392.29
2015-11-04,394.70,404.00,393.60,399.05,444000,393.37
2015-11-03,392.00,397.50,389.10,391.35,219400,385.78
2015-11-02,395.00,397.00,387.55,390.65,185200,385.09
2015-10-30,380.00,410.35,377.50,396.15,758700,390.51
2015-10-29,380.00,384.45,377.25,378.40,172100,373.01
2015-10-28,385.75,385.75,379.25,380.90,154500,375.48
2015-10-27,381.00,388.00,380.75,386.20,180800,380.70
2015-10-26,383.10,387.20,379.50,383.60,173800,378.14
2015-10-23,385.30,388.90,378.55,381.55,196600,376.12
2015-10-22,382.80,382.80,382.80,382.80,000,377.35
2015-10-21,384.00,391.55,379.10,382.80,374900,377.35
2015-10-20,385.00,389.75,380.70,382.85,285000,377.40
2015-10-19,385.00,386.60,378.50,382.05,232900,376.61
